1,2,3,4,5,6,7,8,9,10,11,classif
0.88891,0.034225997,0.013801775,0.36752254,0.551263,0.42874867,1.32E-06,0.36295465,4.09E-05,0.007254171,0.049227446,1
0.9749401,0.020739341,0.69536394,0.69507295,0.006767902,4.95E-05,4.33E-09,0.38109893,1.11E-07,0.00111406,0.4867427,1
0.9930078,0.000663076,0.20430489,0.06979795,0.000208643,0.002119713,8.13E-11,0.85919726,2.11E-08,0.001352236,0.41354585,1
0.9788199,0.002560709,0.17277712,0.6981614,0.006983814,0.001116747,3.82E-10,0.8894693,7.03E-08,7.89E-05,0.27597055,1
0.7881185,0.20273954,0.046406064,0.2319925,0.69707215,0.67239857,0.00022221,0.04088793,0.000858427,0.18565635,0.068730526,1
0.946926,0.007109008,0.027311835,0.066392355,0.012676469,0.8765085,1.17E-06,0.696088,4.02E-05,0.006949292,0.2646234,1
0.99517334,0.006594725,0.23885332,0.17087045,0.001879656,0.003179364,5.27E-10,0.22337148,1.75E-08,0.000829877,0.21127701,1
0.99900985,0.01335905,0.09457728,0.07030165,0.007589956,0.000463792,3.08E-12,0.017325534,9.97E-11,0.00021797,0.03396001,1
0.69392896,0.9620895,0.07342079,0.12451791,0.13498136,0.012434327,0.00012233,0.39635628,0.000629619,0.03620502,0.26876602,2
0.9830369,0.03112071,0.20383023,0.057514563,0.011602857,0.016416201,8.30E-08,0.18194665,1.45E-06,0.011686361,0.3839995,1
0.85800636,0.007674742,0.007654765,0.08153013,0.124669194,0.9927775,3.38E-06,0.111794874,7.08E-05,0.05237009,0.071393386,6
0.9848978,0.23363265,0.12930006,0.0319001,0.04696439,0.006369761,4.44E-08,0.24345161,1.21E-06,0.004242282,0.10138724,1
0.992433,0.084648415,0.030671528,0.04309778,0.023510756,0.12777928,1.93E-08,0.11501912,2.70E-07,0.001592178,0.058900427,1
0.986642,0.2948729,0.044328477,0.37994885,0.43719038,0.005499068,1.39E-08,0.016842008,1.00E-07,0.000953519,0.025477974,1
0.99997336,0.000421912,0.00579369,0.003412206,1.59E-05,0.001187058,1.81E-17,0.033500273,5.57E-15,7.61E-07,0.07935051,1
0.986899,0.028418325,0.18415822,0.33792996,0.002170977,0.000902867,1.49E-09,0.75272375,1.06E-07,0.000278972,0.2483262,1
0.99923366,0.012127033,0.1298951,0.031030675,0.000648995,5.33E-05,1.82E-13,0.39289686,5.32E-11,4.88E-05,0.02943506,1
0.99997926,0.009641845,0.008725896,0.002178564,9.67E-05,2.20E-05,4.29E-18,0.011418398,1.16E-15,2.77E-06,0.005055617,1
0.81271446,0.60944283,0.4127476,0.2210477,0.06544247,0.001992818,7.85E-05,0.51237,0.000510943,0.039604735,0.73002326,1
0.98365283,0.020536983,0.48487714,0.098360054,0.003514455,0.004082159,3.13E-08,0.34470394,9.73E-07,0.01663627,0.25007087,1
0.9985289,0.000554519,0.114910804,0.016736707,8.94E-05,0.000996062,1.24E-12,0.8472451,8.54E-10,0.000228341,0.24227689,1
0.591631,0.003058097,0.2689043,0.3913727,0.009274404,0.033896573,3.87E-06,0.8273459,0.00011696,0.044277307,0.9476653,11
0.9949193,0.17504387,0.15829569,0.009219026,0.011231139,0.000808433,1.05E-09,0.15575854,5.05E-08,0.003724656,0.068709925,1
0.9922318,0.07026979,0.060333733,0.010989269,0.006030378,0.0669019,1.18E-08,0.075612426,1.79E-07,0.014877607,0.09206921,1
0.9822315,0.02281874,0.31471723,0.3395693,0.004525404,0.002983352,3.34E-08,0.33507842,5.05E-07,0.003433751,0.39328608,1
0.95606154,0.43234384,0.074884765,0.011944396,0.03165007,0.06752599,4.34E-06,0.24891753,4.45E-05,0.07747203,0.2813734,1
0.5667067,0.02316455,0.03369082,0.13939801,0.33291122,0.94422555,0.000233433,0.2797181,0.003717743,0.23795916,0.26675785,6
0.9998848,0.001277294,0.086237,0.008329017,4.65E-05,1.07E-05,1.99E-16,0.3587467,1.90E-13,7.70E-06,0.027785243,1
0.99817497,0.011861641,0.11202368,0.034658223,0.006891152,0.000422434,1.21E-11,0.14972894,1.11E-09,0.000232219,0.083834425,1
0.99729747,0.06505371,0.1316019,0.13031745,0.001484783,0.000316724,5.05E-11,0.206543,1.75E-09,0.000179651,0.09731535,1
0.9434079,0.14328988,0.16058744,0.26615587,0.10536706,0.005814736,2.63E-07,0.6572282,9.87E-06,0.005947804,0.03842174,1
0.999628,0.009436829,0.12442183,0.027810367,0.0005863,0.000107819,1.04E-13,0.006313153,3.63E-12,0.000211667,0.06277981,1
0.72148156,0.2656787,0.35299012,0.20717846,0.2842417,0.40421137,0.004379044,0.24696656,0.015446939,0.32718197,0.34717083,1
0.71286595,0.21114543,0.07005909,0.10046754,0.25199613,0.9243655,0.000858633,0.17477404,0.004721877,0.28079015,0.113896996,6
0.99886316,0.007090098,0.17119831,0.08556434,0.000318297,1.44E-05,5.68E-13,0.18540421,4.73E-11,5.93E-05,0.5538747,1
0.9999502,0.000195974,0.059133813,0.011687336,3.89E-05,6.37E-05,3.27E-17,0.034814283,1.21E-14,6.78E-06,0.029645342,1
0.73225904,0.10118418,0.29013047,0.45472288,0.1473157,0.20966473,0.000857509,0.19072902,0.002579546,0.13377103,0.6501939,1
0.9994108,0.000891955,0.07061896,0.017977376,0.000549478,0.008760062,7.94E-13,0.06376111,7.72E-11,0.000322204,0.032116435,1
0.9046031,0.1895411,0.29788756,0.48377964,0.31367698,0.012589631,3.01E-05,0.16757831,0.000126963,0.023814673,0.36529237,1
0.9982679,0.33525807,0.04659231,0.007121597,0.000222967,0.000204622,1.01E-11,0.41647977,8.29E-10,0.000143082,0.1763503,1
0.98168975,0.041782774,0.09149316,0.111349486,0.22675887,0.04086272,8.10E-08,0.019034693,7.62E-07,0.01112642,0.088611275,1
0.98223084,0.04222574,0.09551638,0.022811811,0.049835347,0.18956351,1.60E-07,0.06610095,2.64E-06,0.05392193,0.023624398,1
0.46669385,0.042258102,0.29766572,0.14746794,0.15868235,0.13902599,0.000388009,0.13953638,0.002086244,0.9055383,0.39652777,10
0.7185008,0.025857357,0.058567125,0.2053557,0.61593884,0.91478014,7.28E-05,0.059612487,0.000812965,0.23877467,0.04190837,6
0.9996637,0.01741396,0.12658459,0.009455295,0.000317641,1.85E-05,3.13E-14,0.060439736,4.06E-12,6.93E-05,0.088655084,1
0.51314396,0.6391885,0.2811682,0.3143124,0.3837983,0.20461656,0.013278379,0.23295373,0.031031098,0.35096782,0.40573123,2
0.4526425,0.14284658,0.19214815,0.2505307,0.15362363,0.35451266,0.00194993,0.849751,0.019721355,0.11469741,0.48903874,8
0.7610506,0.001523383,0.09219103,0.6041432,0.011909175,0.008279038,1.22E-08,0.9870248,3.88E-06,0.002865255,0.22724871,8
0.99753577,0.001901898,0.73648745,0.03340792,0.000371688,6.67E-05,5.46E-12,0.34320584,1.47E-09,0.001039886,0.17736351,1
0.99954945,0.000744428,0.33656248,0.052598927,0.000113096,3.41E-05,3.57E-14,0.07382234,4.98E-12,3.67E-05,0.4213945,1
0.999357,0.001524935,0.007537572,0.15407851,0.026826244,0.03258944,2.44E-14,0.000228491,5.03E-13,0.001217423,0.000102869,1
0.995453,0.024076678,0.044866554,0.5067488,0.026752094,0.008330935,4.17E-10,0.02334604,3.60E-09,0.000116357,0.16272923,1
0.9928692,0.007679311,0.35923034,0.06746577,0.000395888,0.000150745,3.27E-10,0.11723561,8.08E-09,0.004056882,0.8500096,1
0.993024,0.08151557,0.4162129,0.21550673,0.010548493,6.14E-05,6.21E-10,0.06298841,1.15E-08,0.001628758,0.26569992,1
0.99038786,0.001550436,0.18988386,0.39270347,0.001671871,0.000911162,8.30E-11,0.92005676,2.69E-08,6.55E-05,0.34042597,1
0.9182502,0.93976617,0.08755668,0.038350467,0.12593146,0.007052874,1.08E-05,0.12631562,6.77E-05,0.061163496,0.14831795,2
0.96267045,0.01891686,0.020365361,0.031135185,0.04603026,0.97533184,1.93E-06,0.1964589,2.85E-05,0.021285182,0.04670227,6
0.99406224,0.008629027,0.17866161,0.04066245,0.000449557,0.000152802,8.01E-11,0.88436586,2.00E-08,0.000483235,0.5365931,1
0.9980003,0.003490649,0.16694938,0.052202534,0.000767025,0.00333724,3.28E-11,0.091334134,1.44E-09,0.001249797,0.114185795,1
0.724396,0.004230684,0.38425234,0.7712428,0.06222467,0.10271838,3.46E-06,0.6707756,9.55E-05,0.02223385,0.21049173,4
0.9984809,0.027607093,0.059959907,0.19120492,0.004471588,0.000235632,7.20E-12,0.075994566,2.17E-10,9.82E-05,0.05429001,1
0.30470717,0.04638563,0.11819351,0.40335816,0.3210561,0.7939308,0.001903939,0.2681861,0.011955296,0.45232522,0.3971049,6
0.9466348,0.029465612,0.03504629,0.06770937,0.017384125,0.8282086,1.38E-06,0.26164648,2.14E-05,0.057556078,0.081170656,1
0.72516924,0.42477936,0.32900912,0.22427315,0.0741765,0.014569017,0.00020763,0.8320131,0.002316021,0.042352337,0.51353866,8
0.57942784,0.006227041,0.14316987,0.9780346,0.6749233,0.013645979,3.88E-07,0.012464143,1.75E-06,0.016750444,0.16387628,4
0.63372254,0.17563209,0.015214904,0.51773334,0.8992235,0.5825337,7.62E-05,0.07521845,0.000624836,0.068366736,0.047640406,5
0.9987822,0.001180646,0.23401932,0.05786567,0.000832257,0.000213147,9.65E-13,0.34254804,2.02E-10,0.000108493,0.088829376,1
0.87217265,0.017576916,0.22346883,0.1252313,0.013142332,0.003031338,1.80E-07,0.9734847,2.78E-05,0.006952287,0.5370427,8
0.4588813,0.004504656,0.40521374,0.81569964,0.048977267,0.008860931,3.49E-06,0.9430639,0.000212125,0.016135368,0.6678939,8
0.99969214,0.008019717,0.08445517,0.1390366,0.000615468,2.60E-05,1.06E-14,0.004103562,2.80E-13,0.000233183,0.008289125,1
0.99129623,0.01728653,0.14382388,0.02093798,0.001742878,0.007541564,3.08E-09,0.85501474,4.88E-07,0.001834548,0.11615908,1
0.6246155,0.4559175,0.042476375,0.14074366,0.43067044,0.7761723,0.002034707,0.11254165,0.006662207,0.43364242,0.14383188,6
0.9935918,0.06689553,0.12838079,0.019969407,0.010118661,0.002544354,3.02E-09,0.30739152,1.41E-07,0.002079613,0.13213624,1
0.9998601,0.004448508,0.024183422,0.05569149,0.000995839,4.24E-05,5.45E-16,0.061398588,1.31E-13,6.51E-06,0.001877473,1
0.9240708,0.06766336,0.023848802,0.38012388,0.49147925,0.7646181,5.32E-06,0.034464136,2.91E-05,0.034172904,0.018226087,1
0.9998231,0.002566098,0.022355855,0.009515841,5.72E-05,0.000182366,3.77E-15,0.4597844,1.96E-12,6.85E-06,0.06492888,1
0.85324043,0.007121413,0.015459343,0.13227586,0.21980715,0.9917893,1.14E-06,0.010671886,1.70E-05,0.13486883,0.015382253,6
0.80050385,0.06286661,0.019692143,0.36694762,0.73700964,0.44944483,1.25E-05,0.3294809,0.000256048,0.02177914,0.05668996,1
0.9952018,0.015325411,0.006036718,0.0813182,0.05954896,0.84468466,2.50E-09,0.012519677,2.55E-08,0.001225638,0.005670564,1
0.94313705,0.19206774,0.2440618,0.24911645,0.01912618,0.031838126,5.50E-06,0.17190003,2.18E-05,0.015186732,0.5165749,1
0.8368786,0.019070005,0.41285262,0.32725123,0.07046037,0.36546114,3.94E-05,0.025664954,0.000127968,0.33883807,0.27171993,1
0.63792986,0.7845306,0.061144195,0.05148813,0.08392811,0.18226856,0.000552138,0.7505243,0.004818788,0.1175108,0.34193656,2
0.7940876,0.110610545,0.14184792,0.018258026,0.07032894,0.107084915,7.92E-06,0.105615966,0.000123222,0.8873057,0.04626188,10
0.9447986,0.005925,0.003907958,0.1314116,0.03776489,0.9941026,1.34E-07,0.098823346,3.29E-06,0.006823894,0.03232052,6
0.94865865,0.006825962,0.546005,0.08615608,0.004476941,0.005475807,3.72E-07,0.56922615,1.31E-05,0.009958556,0.90533894,1
0.9967427,0.036725555,0.09615357,0.07617114,0.004885937,0.00206763,2.26E-10,0.06149275,4.45E-09,0.001350592,0.056334306,1
0.99962497,0.07755509,0.022301381,0.019381683,0.001483791,0.000271543,1.55E-13,0.020119611,6.23E-12,5.31E-05,0.012379796,1
0.8351244,0.95661306,0.02132017,0.0178982,0.08680647,0.09443623,4.40E-05,0.48942003,0.000350888,0.037630923,0.17032899,2
0.9997268,0.002174993,0.24322075,0.11141958,0.000355583,1.52E-05,7.65E-15,0.014581071,5.32E-13,3.67E-05,0.0740479,1
0.9466348,0.029465612,0.03504629,0.06770937,0.017384125,0.8282086,1.38E-06,0.26164648,2.14E-05,0.057556078,0.081170656,1
0.8518887,0.95762736,0.07229119,0.03834189,0.10742248,0.019280476,6.80E-05,0.41655248,0.000491533,0.0486397,0.19737169,2
0.9851201,0.104207985,0.48369798,0.3113851,0.024480544,0.000505698,1.99E-08,0.11925428,2.61E-07,0.003325782,0.15007707,1
0.8231646,0.11561715,0.08519295,0.07067739,0.18595926,0.58148044,0.000243295,0.67809564,0.00313811,0.087205775,0.2500103,1
0.9481666,0.002624107,0.88349307,0.79953706,0.011899971,0.00039982,1.25E-08,0.31097814,4.04E-07,0.004683992,0.20210868,1
0.85237765,0.020098897,0.32193255,0.13117367,0.044462964,0.38704756,1.21E-05,0.055324506,9.00E-05,0.5831085,0.11271421,1
0.9833279,0.002212006,0.9553416,0.8128422,0.003079738,0.000148963,4.81E-10,0.020479772,7.82E-09,0.003606686,0.1668269,1
0.82139707,0.3681958,0.044645973,0.4383495,0.8969856,0.14015691,7.08E-05,0.084148005,0.000353483,0.028233686,0.068608806,5
0.6311135,0.014691928,0.28515455,0.13051704,0.035116285,0.33610067,0.000211389,0.666022,0.002932324,0.27078825,0.79811895,11
0.9941704,0.2673189,0.29951748,0.044907097,0.025518874,0.000238445,1.03E-09,0.0657536,2.84E-08,0.002396847,0.052875344,1
0.6388212,0.002224572,0.16264912,0.96939814,0.11497156,0.025616808,9.41E-08,0.42638293,2.91E-06,0.003725846,0.17322879,4
0.47635213,0.090483695,0.04617592,0.039332706,0.048352,0.46624112,8.36E-05,0.37970218,0.001112316,0.8791322,0.32866147,10
0.99083376,0.19788049,0.1161015,0.004925223,0.004400855,0.002271722,6.27E-09,0.12463995,1.86E-07,0.04695875,0.12466656,1
0.9098468,0.018248258,0.10061938,0.05749028,0.03835127,0.7454852,1.87E-05,0.17068186,0.000158448,0.14206025,0.31657085,1
0.5165428,0.024025228,0.19933337,0.32014337,0.01930633,0.004488736,1.85E-06,0.9174533,8.21E-05,0.037383806,0.90206105,8
0.99885064,0.023363318,0.51134914,0.034520805,0.000472649,5.79E-05,1.33E-12,0.073083505,1.24E-10,0.000600669,0.04239534,1
0.9993954,0.003275167,0.16399057,0.02541748,0.001256957,6.83E-05,1.85E-13,0.032485932,1.70E-11,8.53E-05,0.1964736,1
0.14109816,0.002380419,0.13789356,0.95338005,0.8035215,0.025066147,2.53E-06,0.12107156,3.98E-05,0.096711814,0.33040804,4
0.9993943,0.02765989,0.072313264,0.016024755,0.001495433,0.000183402,5.13E-13,0.04151641,3.32E-11,0.000313871,0.019958192,1
0.9365126,0.017344827,0.16688111,0.055084396,0.019923693,0.467927,5.38E-06,0.10551901,4.56E-05,0.19662225,0.32845464,1
0.99778587,0.009893891,0.25527567,0.08404225,0.004069687,0.000292413,2.48E-11,0.09794127,1.21E-09,0.000453572,0.07997728,1
0.99039334,0.04949785,0.48990324,0.52326226,0.009151427,0.0001316,1.97E-09,0.083509944,2.33E-08,0.00130757,0.20854488,1
0.99778587,0.009893891,0.25527567,0.08404225,0.004069687,0.000292413,2.48E-11,0.09794127,1.21E-09,0.000453572,0.07997728,1
0.99519134,0.16998653,0.050615586,0.12808688,0.15285788,0.002713598,8.38E-10,0.02328109,1.22E-08,0.000475518,0.023232741,1
0.9831347,0.014557624,0.1345933,0.024450714,0.000317599,0.000893329,2.15E-09,0.70042366,1.43E-07,0.001096511,0.96785265,1
0.9253579,0.96873146,0.044970322,0.01893425,0.14876744,0.008803508,4.65E-06,0.14014757,4.40E-05,0.045763705,0.087220564,2
0.70031774,0.021629076,0.07463392,0.95233846,0.29720172,0.033133965,4.69E-07,0.2279073,6.18E-06,0.004870389,0.12717597,4
0.58059824,0.12211406,0.043523584,0.25523674,0.3429889,0.9063361,0.000553171,0.052179776,0.002196331,0.40110302,0.1384892,6
0.79763454,0.09733733,0.55260015,0.25464892,0.1415602,0.006624411,9.57E-05,0.3178613,0.000625613,0.14225328,0.7287402,1
0.9925807,0.00279868,0.03911706,0.7449076,0.12047179,0.063533194,2.55E-10,0.000839112,1.21E-09,0.000488877,0.053812593,1
0.9389587,0.003924605,0.6631365,0.7147903,0.05522751,0.038094502,1.45E-07,0.011742802,8.92E-07,0.030083096,0.13833483,1
0.98885936,0.00430786,0.6645503,0.5387868,0.008077282,0.00020235,1.61E-09,0.19019799,4.58E-08,0.000612225,0.5319187,1
0.9916521,0.004972353,0.36837694,0.7937899,0.015151676,0.003247013,3.86E-10,0.011352254,3.19E-09,0.001376764,0.039966688,1
0.84236026,0.6206811,0.17974584,0.069078565,0.18055044,0.05309855,0.000134783,0.6298834,0.001800295,0.083789006,0.15830812,1
0.9966813,0.48037308,0.05074409,0.006890398,0.008815208,0.000534052,3.13E-10,0.18256551,1.57E-08,0.00094085,0.06935,1
0.9879033,0.08513757,0.13239369,0.0157969,0.001848614,0.005649597,1.49E-08,0.34182045,4.39E-07,0.01232036,0.4277163,1
0.5644333,0.07319011,0.650129,0.6777826,0.07691206,0.010320854,0.00015342,0.7999208,0.00216892,0.05902336,0.58157575,8
0.9744234,0.031039463,0.52125037,0.14644828,0.01655719,0.006344829,2.15E-07,0.09164905,2.61E-06,0.04476459,0.2630636,1
0.9976459,0.67635643,0.002843076,0.010744348,0.10910037,0.017127955,1.12E-10,0.017632822,2.63E-09,0.000295569,0.003521082,1
0.9980255,0.23200443,0.014974155,0.01659458,0.007161816,0.00369289,7.15E-11,0.18545996,2.84E-09,0.000137651,0.025188822,1
0.9980255,0.23200443,0.014974155,0.01659458,0.007161816,0.00369289,7.15E-11,0.18545996,2.84E-09,0.000137651,0.025188822,1
0.983592,0.002988943,0.69487673,0.1699851,0.001414561,0.000213396,2.27E-09,0.57841516,1.68E-07,0.004784725,0.64406204,1
0.9843669,0.027941924,0.042658027,0.08768743,0.062278554,0.7695698,8.76E-08,0.020312108,6.97E-07,0.005216681,0.030123122,1
0.65639585,0.00034807,0.088343754,0.46034488,0.002021014,0.005103783,7.07E-10,0.9978635,1.14E-06,0.001194367,0.28338307,8
0.90126663,0.003375356,0.017381316,0.17428851,0.033203,0.9664229,7.28E-07,0.6792964,4.52E-05,0.006309371,0.05178766,6
0.986584,0.08100613,0.17258306,0.033865668,0.01553663,0.00356773,2.78E-08,0.12037755,5.57E-07,0.020458493,0.20124748,1
0.9969901,0.7714385,0.001158649,0.003064078,0.009611554,0.19634418,1.68E-10,0.014632279,1.89E-09,0.000431449,0.007560063,1
0.60826564,0.077689976,0.7189191,0.6403361,0.09846033,0.015636116,0.000497594,0.6017366,0.003310237,0.08856448,0.70088154,3
0.9995901,0.00393476,0.019751018,0.004182548,0.001099973,0.07842809,7.83E-13,0.013442116,5.00E-11,0.000296936,0.013966797,1
0.5960067,0.04303506,0.5529955,0.14372785,0.06348414,0.045210343,9.57E-05,0.0812074,0.000478892,0.9275554,0.26192,10
0.8692794,0.06421391,0.1943438,0.085383765,0.18538079,0.5184723,0.000148676,0.20915797,0.001137942,0.14985365,0.29724652,1
0.9999855,0.003372685,0.00255917,0.002807471,9.95E-05,0.001558015,4.92E-18,0.001147351,4.29E-16,1.77E-06,0.003006784,1
0.88501626,0.14379777,0.20888507,0.099072844,0.007976433,0.001498372,1.50E-07,0.9725299,2.25E-05,0.003996626,0.19295846,8
0.9845789,0.05575088,0.36893526,0.08827223,0.055549175,0.005263531,3.49E-08,0.013957982,3.22E-07,0.047401547,0.07361842,1
0.9984198,0.002587829,0.024087487,0.027292574,0.001227745,0.42459604,3.31E-11,0.008333891,5.78E-10,0.000772961,0.04515369,1
0.9991327,0.006858459,0.005403055,0.049812533,0.00645439,0.1990143,7.56E-12,0.06081393,2.94E-10,3.15E-05,0.014050556,1
0.99527186,0.002414449,0.053794764,0.003181044,0.000424848,0.43904632,6.86E-10,0.37907758,7.17E-08,0.007384261,0.12390393,1
0.8463263,0.8070413,0.00641098,0.05364546,0.27179345,0.6944339,1.82E-05,0.07412606,0.000100317,0.040760916,0.04569604,1
0.98465323,0.005151577,0.9263214,0.22643435,0.000717583,0.000168759,7.57E-10,0.44584033,8.69E-08,0.002369751,0.320451,1
0.24047336,0.04482744,0.3085483,0.6538857,0.41020465,0.2126672,0.002180723,0.6619667,0.017086519,0.34869283,0.4395223,8
0.99997735,0.000393657,0.00720226,0.006446713,0.000150072,0.004071945,2.13E-17,0.003442098,3.11E-15,2.01E-06,0.005862973,1
0.99797225,0.006167022,0.07538732,0.06025274,0.002594285,0.001549649,1.65E-11,0.3317134,1.88E-09,0.00022233,0.050879877,1
0.90340537,0.26830202,0.4266734,0.09753503,0.10176684,0.011522446,3.36E-05,0.579408,0.000468253,0.0459436,0.2984964,1
0.97967166,0.05524587,0.07050688,0.04249321,0.011095083,0.01954182,4.26E-08,0.79926044,3.26E-06,0.005027904,0.1325118,1
0.9968925,0.005635645,0.06908381,0.008475849,0.002465021,0.22055204,4.36E-10,0.14803222,2.91E-08,0.003974597,0.024486959,1
0.99963236,0.002688183,0.016058074,0.004079457,0.000318624,0.03563848,3.84E-13,0.12547307,5.56E-11,6.81E-05,0.035375614,1
0.75702304,0.0815414,0.21819492,0.06587813,0.026411852,0.108990565,0.000168447,0.46273652,0.001138712,0.21055004,0.86954856,11
0.7013346,0.14450184,0.7426809,0.4523961,0.23078524,0.03166667,0.000853063,0.4374793,0.005402168,0.2168925,0.3372428,3
0.82102937,0.10603572,0.12613945,0.07595939,0.28776693,0.4023822,0.000171263,0.19316018,0.001429979,0.18710758,0.3878003,1
0.5249611,0.009068291,0.5504484,0.6183282,0.03147166,0.005248821,1.79E-05,0.5805356,0.000234971,0.06288562,0.9420752,11
0.9996666,0.673101,0.001264578,0.000352474,0.000536008,0.004395878,1.98E-13,0.046323374,1.15E-11,6.08E-05,0.007838705,1
0.9991796,0.000352494,0.07480254,0.41667217,0.000748929,0.003105137,2.99E-13,0.13769569,2.63E-11,1.87E-05,0.051216826,1
0.5033151,0.046505813,0.3280456,0.7937869,0.26388466,0.004422773,1.15E-05,0.8084386,0.000245024,0.047492903,0.3252597,8
0.89195734,0.77044296,0.28735065,0.06321526,0.15497245,0.016648918,5.45E-05,0.19048043,0.000438515,0.13855016,0.15557371,1
0.72506374,0.002359557,0.6851047,0.9460029,0.025564978,0.00098418,2.31E-07,0.342762,3.51E-06,0.010091011,0.76077855,4
0.5923044,0.030510657,0.09306746,0.1027283,0.12000737,0.91458094,0.000602467,0.25201336,0.00508596,0.37350887,0.4132092,6
0.9986197,0.007139578,0.022852462,0.02101942,0.00135576,0.014487858,2.19E-11,0.30342203,1.70E-09,0.000180715,0.06898795,1
0.9365083,0.106259845,0.15702643,0.22659121,0.015356305,0.001245099,2.94E-08,0.94605875,4.14E-06,0.000865113,0.11149325,8
0.5983078,0.055373464,0.2267107,0.26751667,0.038603082,0.014936868,1.35E-05,0.94174117,0.000522018,0.025453534,0.7466015,8
0.9156876,0.00216932,0.9591434,0.51707006,0.006539321,0.00069208,3.16E-08,0.23821259,1.26E-06,0.05246553,0.09570611,3
0.9718798,0.98377866,0.00290594,0.003843417,0.015631068,0.05217726,5.51E-08,0.2906115,7.70E-07,0.00330353,0.01828984,2
0.8145892,0.9710559,0.023172935,0.01895043,0.05291743,0.15631834,4.63E-05,0.4444668,0.000310427,0.05426479,0.09000675,2
0.8231646,0.11561715,0.08519295,0.07067739,0.18595926,0.58148044,0.000243295,0.67809564,0.00313811,0.087205775,0.2500103,1
0.9009567,0.017787162,0.054833118,0.8460478,0.43864822,0.03281965,2.08E-08,0.2872221,8.08E-07,0.001240425,0.016491082,1
0.7483919,0.14717342,0.041066416,0.7242854,0.87944096,0.34993,2.57E-05,0.023638893,0.00010123,0.03668014,0.04689408,5
0.9571165,0.046854433,0.042934533,0.055149883,0.11305043,0.7255832,2.19E-06,0.4415839,6.01E-05,0.014484461,0.02194742,1
0.6609053,0.000909453,0.2655048,0.99540645,0.30275708,0.000520248,9.35E-10,0.022749549,1.28E-08,0.00220217,0.09811226,4
0.8792888,0.00480475,0.8343147,0.23025739,0.001688816,0.002078624,2.82E-07,0.38103557,6.70E-06,0.04012781,0.8559031,1
0.96209955,0.026428686,0.26168913,0.023866577,0.016173324,0.14074095,7.30E-07,0.04023057,8.00E-06,0.28759146,0.18331756,1
0.9944789,0.007447058,0.1095885,0.045455072,0.000446359,0.000248505,1.15E-10,0.72995913,1.27E-08,0.000259322,0.8818756,1
0.85888237,0.44078657,0.3501311,0.17880015,0.4757644,0.029084396,0.000160704,0.06983932,0.000609225,0.15802966,0.21471347,1
0.95920706,0.00772078,0.3188625,0.19866008,0.002056309,0.001078946,2.31E-08,0.90124196,1.95E-06,0.002506923,0.8063124,1
0.9948264,0.07706233,0.0912136,0.005028621,0.002681269,0.006707064,1.65E-09,0.5513781,1.57E-07,0.004676011,0.05532846,1
0.8359431,0.004231636,0.7337556,0.84012157,0.012071583,0.005862653,1.02E-06,0.5173447,1.94E-05,0.011040804,0.599197,4
0.99949986,0.30271927,0.003247871,0.001869082,0.007533738,0.015428805,7.30E-13,0.026399193,4.88E-11,0.000117402,0.000858076,1
0.97021186,0.24722181,0.04601909,0.00819212,0.03264712,0.100103006,8.25E-07,0.49308097,2.16E-05,0.019644687,0.2218644,1
0.88121235,0.97415096,0.0375553,0.01554245,0.08664071,0.017341876,1.77E-05,0.49239454,0.000212894,0.032049913,0.15639381,2
0.8792273,0.03409819,0.1966162,0.17878117,0.106147535,0.29593965,2.80E-05,0.4265334,0.000379306,0.13308921,0.17660749,1
0.9831208,0.011821773,0.41609627,0.71989036,0.0184673,0.000998862,4.67E-09,0.026146136,2.96E-08,0.0058576,0.13522859,1
0.9983342,0.027640607,0.033587392,0.049615584,0.005868803,0.056243725,1.03E-10,0.026744537,1.83E-09,0.000329856,0.019098181,1
0.9963214,0.000847642,0.04961144,0.040681563,0.00053737,0.48923737,1.97E-10,0.013851938,2.89E-09,0.001558216,0.28432077,1
0.8088309,0.050306305,0.19326068,0.82088184,0.6939107,0.016422,7.10E-06,0.024679014,2.63E-05,0.01708741,0.33097148,4
0.927205,0.07958344,0.44249728,0.92200154,0.058511056,0.000216425,2.71E-08,0.21640027,2.93E-07,0.001082313,0.14909299,1
0.88704413,0.001438335,0.001133167,0.02948627,0.016349006,0.99964315,7.51E-09,0.058146,7.58E-07,0.018916091,0.009851424,6
0.99999756,0.003863334,0.007876257,9.79E-05,1.93E-06,7.09E-07,1.01E-21,0.037376497,3.30E-18,4.30E-07,0.004100068,1
0.9900542,0.04190947,0.39153388,0.075079985,0.015437905,0.00241589,8.58E-09,0.11485114,2.25E-07,0.007071124,0.101167835,1
0.9933613,0.014869306,0.13777086,0.62236124,0.014750117,0.000199395,1.49E-10,0.12644829,3.63E-09,0.000282409,0.22262956,1
0.991744,0.014256508,0.037812162,0.057432443,0.008904451,0.21719225,8.60E-09,0.063339904,1.20E-07,0.002741557,0.13491781,1
0.531581,0.06028986,0.21669422,0.056561824,0.032452524,0.117895514,0.000173866,0.6926413,0.002217666,0.7847958,0.5290745,10
0.4258811,0.001360633,0.022875197,0.089493155,0.00322489,0.41372204,1.39E-07,0.989207,4.59E-05,0.017674142,0.6524803,8
0.9998781,0.000973599,0.020586979,0.06562864,0.000419198,0.00479473,3.51E-15,0.008803904,2.06E-13,6.22E-06,0.016808301,1
